Date,Open,High,Low,Close,Adj Close,Volume,USD_to_EUR,GDP,NonFarm_Payroll,3_month_Libor,Unemployment
43018,2549.98999,2555.22998,2544.860107,2550.639893,2550.639893,2960500000,1.1804,18223.758,148203,1.35667,6242
43017,2551.389893,2551.820068,2541.600098,2544.72998,2544.72998,2483970000,1.1732,18223.758,148203,1.35639,6242
43014,2547.439941,2549.409912,2543.790039,2549.330078,2549.330078,2884570000,1.1732,18223.758,148203,1.35028,6242
43013,2540.860107,2552.51001,2540.02002,2552.070068,2552.070068,3045120000,1.1706,18223.758,148203,1.34861,6242
43012,2533.47998,2540.530029,2531.800049,2537.73999,2537.73999,3017120000,1.176,18223.758,148203,1.34667,6242
43011,2530.340088,2535.129883,2528.850098,2534.580078,2534.580078,3068850000,1.1759,18223.758,148203,1.3425,6242
43010,2521.199951,2529.22998,2520.399902,2529.120117,2529.120117,3199730000,1.1745,18223.758,148203,1.33556,6242
43007,2509.959961,2519.439941,2507.98999,2519.360107,2519.360107,3211920000,1.1813,18120.843,147177,1.33389,6556
43006,2503.409912,2510.810059,2502.929932,2510.060059,2510.060059,3168620000,1.1776,18120.843,147177,1.335,6556
43005,2503.300049,2511.75,2495.909912,2507.040039,2507.040039,3456030000,1.1747,18120.843,147177,1.33278,6556
43004,2501.040039,2503.51001,2495.120117,2496.840088,2496.840088,3043110000,1.1772,18120.843,147177,1.33083,6556
43003,2499.389893,2502.540039,2488.030029,2496.659912,2496.659912,3297890000,1.1852,18120.843,147177,1.32972,6556
43000,2497.26001,2503.469971,2496.540039,2502.219971,2502.219971,2865960000,1.1969,18120.843,147177,1.32944,6556
42999,2507.159912,2507.159912,2499,2500.600098,2500.600098,2930860000,1.1946,18120.843,147177,1.32833,6556
42998,2506.840088,2508.850098,2496.669922,2508.23999,2508.23999,3530010000,1.1998,18120.843,147177,1.32306,6556
42997,2506.290039,2507.840088,2503.189941,2506.649902,2506.649902,3249100000,1.198,18120.843,147177,1.32611,6556
42996,2502.51001,2508.320068,2499.919922,2503.870117,2503.870117,3194300000,1.1938,18120.843,147177,1.325,6556
42993,2495.669922,2500.22998,2493.159912,2500.22998,2500.22998,4853170000,1.1959,18120.843,147177,1.32389,6556
42992,2494.560059,2498.429932,2491.350098,2495.620117,2495.620117,3414460000,1.1886,18120.843,147177,1.32111,6556
42991,2493.889893,2498.370117,2492.139893,2498.370117,2498.370117,3368050000,1.1898,18120.843,147177,1.32,6556
42990,2491.939941,2496.77002,2490.370117,2496.47998,2496.47998,3230920000,1.1968,18120.843,147177,1.31917,6556
42989,2474.52002,2488.949951,2474.52002,2488.110107,2488.110107,3291760000,1.1964,18120.843,147177,1.31667,6556
42986,2462.25,2467.110107,2459.399902,2461.429932,2461.429932,3302490000,1.2041,18120.843,147177,1.31033,6556
42985,2468.060059,2468.620117,2460.290039,2465.100098,2465.100098,3353930000,1.2028,18120.843,147177,1.31722,6556
42984,2463.830078,2469.639893,2459.199951,2465.540039,2465.540039,3374410000,1.1943,18120.843,147177,1.31722,6556
42983,2470.350098,2471.969971,2446.550049,2457.850098,2457.850098,3490260000,1.1911,18120.843,147177,1.31722,6556
42979,2474.419922,2480.379883,2473.850098,2476.550049,2476.550049,2710730000,1.1878,18120.843,147177,1.31611,6556
42978,2462.649902,2475.01001,2462.649902,2471.649902,2471.649902,3348110000,1.1894,18120.843,146801,1.31778,7287
42977,2446.060059,2460.310059,2443.77002,2457.590088,2457.590088,2633660000,1.1927,18120.843,146801,1.31611,7287
42976,2431.939941,2449.189941,2428.199951,2446.300049,2446.300049,2737580000,1.2025,18120.843,146801,1.31694,7287
42975,2447.350098,2449.120117,2439.030029,2444.23999,2444.23999,2677700000,1.1973,18120.843,146801,1.31778,7287
42972,2444.719971,2453.959961,2442.219971,2443.050049,2443.050049,2588780000,1.1874,18120.843,146801,1.31778,7287
42971,2447.909912,2450.389893,2436.189941,2438.969971,2438.969971,2846590000,1.1801,18120.843,146801,1.31722,7287
42970,2444.879883,2448.909912,2441.419922,2444.040039,2444.040039,2785290000,1.1802,18120.843,146801,1.31722,7287
42969,2433.75,2454.77002,2433.669922,2452.51001,2452.51001,2777490000,1.1762,18120.843,146801,1.31722,7287
42968,2425.5,2430.580078,2417.350098,2428.370117,2428.370117,2788150000,1.1814,18120.843,146801,1.31444,7287
42965,2427.639893,2440.27002,2420.689941,2425.550049,2425.550049,3415680000,1.1748,18120.843,146801,1.31472,7287
42964,2462.949951,2465.02002,2430.01001,2430.01001,2430.01001,3142620000,1.1736,18120.843,146801,1.31639,7287
42963,2468.629883,2474.929932,2463.860107,2468.110107,2468.110107,2953650000,1.1703,18120.843,146801,1.31667,7287
42962,2468.659912,2468.899902,2461.610107,2464.610107,2464.610107,2913100000,1.1736,18120.843,146801,1.31417,7287
42961,2454.959961,2468.219971,2454.959961,2465.840088,2465.840088,2822550000,1.1786,18120.843,146801,1.31417,7287
42958,2441.040039,2448.090088,2437.850098,2441.320068,2441.320068,3159930000,1.1811,18120.843,146801,1.315,7287
42957,2465.379883,2465.379883,2437.75,2438.209961,2438.209961,3621070000,1.1751,18120.843,146801,1.30911,7287
42956,2465.350098,2474.409912,2462.080078,2474.02002,2474.02002,3308060000,1.1748,18120.843,146801,1.30917,7287
42955,2478.350098,2490.870117,2470.320068,2474.919922,2474.919922,3344640000,1.1724,18120.843,146801,1.30944,7287
42954,2477.139893,2480.949951,2475.879883,2480.909912,2480.909912,2931780000,1.1788,18120.843,146801,1.31139,7287
42951,2476.879883,2480,2472.080078,2476.830078,2476.830078,3235140000,1.1754,18120.843,146801,1.31194,7287
42950,2476.030029,2476.030029,2468.850098,2472.159912,2472.159912,3645020000,1.188,18120.843,146801,1.31167,7287
42949,2480.379883,2480.379883,2466.47998,2477.570068,2477.570068,3478580000,1.1861,18120.843,146801,1.31278,7287
42948,2477.100098,2478.51001,2471.139893,2476.350098,2476.350098,3460860000,1.1799,18120.843,146801,1.31056,7287
42947,2475.939941,2477.959961,2468.530029,2470.300049,2470.300049,3469210000,1.1826,18120.843,146486,1.31056,7441
42944,2469.120117,2473.530029,2464.659912,2472.100098,2472.100098,3294770000,1.1754,18120.843,146486,1.31056,7441
42943,2482.76001,2484.040039,2459.929932,2475.419922,2475.419922,3995520000,1.1656,18120.843,146486,1.31111,7441
42942,2479.969971,2481.689941,2474.939941,2477.830078,2477.830078,3557020000,1.1632,18120.843,146486,1.31389,7441
42941,2477.879883,2481.23999,2474.909912,2477.129883,2477.129883,4108060000,1.1656,18120.843,146486,1.31667,7441
42940,2472.040039,2473.100098,2466.320068,2469.909912,2469.909912,3010240000,1.1642,18120.843,146486,1.31389,7441
42937,2467.399902,2472.540039,2465.060059,2472.540039,2472.540039,3059570000,1.1655,18120.843,146486,1.31444,7441
42936,2475.560059,2477.620117,2468.429932,2473.449951,2473.449951,3182780000,1.1634,18120.843,146486,1.3125,7441
42935,2463.850098,2473.830078,2463.850098,2473.830078,2473.830078,3059760000,1.1518,18120.843,146486,1.30722,7441
42934,2455.879883,2460.919922,2450.340088,2460.610107,2460.610107,2962130000,1.1578,18120.843,146486,1.30694,7441
42933,2459.5,2462.820068,2457.159912,2459.139893,2459.139893,2793170000,1.147,18120.843,146486,1.30611,7441
42930,2449.159912,2463.540039,2446.689941,2459.27002,2459.27002,2736640000,1.1452,18120.843,146486,1.30361,7441
42929,2444.98999,2449.320068,2441.689941,2447.830078,2447.830078,3067670000,1.1385,18120.843,146486,1.30361,7441
42928,2435.75,2445.76001,2435.75,2443.25,2443.25,3171620000,1.1411,18120.843,146486,1.30389,7441
42927,2427.350098,2429.300049,2412.790039,2425.530029,2425.530029,3106750000,1.143,18120.843,146486,1.3035,7441
42926,2424.51001,2432,2422.27002,2427.429932,2427.429932,2999130000,1.1396,18120.843,146486,1.30411,7441
42923,2413.52002,2426.919922,2413.52002,2425.179932,2425.179932,2901330000,1.1396,18120.843,146486,1.30522,7441
42922,2423.439941,2424.280029,2407.699951,2409.75,2409.75,3364520000,1.1409,18120.843,146486,1.30411,7441
42921,2430.780029,2434.899902,2422.050049,2432.540039,2432.540039,3367220000,1.1336,18120.843,146486,1.303,7441
42919,2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1962290000,1.1367,18120.843,146486,1.30072,7441
42916,2429.199951,2432.709961,2421.649902,2423.409912,2423.409912,3361590000,1.1411,17995.15,147578,1.29917,7250
42915,2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3900280000,1.142,17995.15,147578,1.29861,7250
42914,2428.699951,2442.969971,2428.02002,2440.689941,2440.689941,3500800000,1.1364,17995.15,147578,1.29639,7250
42913,2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3563910000,1.13,17995.15,147578,1.29506,7250
42912,2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3238970000,1.1196,17995.15,147578,1.29483,7250
42909,2434.649902,2441.399902,2431.110107,2438.300049,2438.300049,5278330000,1.1196,17995.15,147578,1.29328,7250
42908,2437.399902,2441.620117,2433.27002,2434.5,2434.5,3468210000,1.1148,17995.15,147578,1.29556,7250
42907,2439.310059,2442.22998,2430.73999,2435.610107,2435.610107,3594820000,1.1143,17995.15,147578,1.28944,7250
42906,2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3416510000,1.1124,17995.15,147578,1.28722,7250
42905,2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3264700000,1.116,17995.15,147578,1.28022,7250
42902,2431.23999,2433.149902,2422.879883,2433.149902,2433.149902,5284720000,1.1194,17995.15,147578,1.27356,7250
42901,2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3353050000,1.1152,17995.15,147578,1.26744,7250
42900,2443.75,2443.75,2428.340088,2437.919922,2437.919922,3555590000,1.1277,17995.15,147578,1.25033,7250
42899,2434.149902,2441.48999,2431.280029,2440.350098,2440.350098,3275500000,1.1194,17995.15,147578,1.24556,7250
42898,2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4027750000,1.1204,17995.15,147578,1.24167,7250
42895,2436.389893,2446.199951,2415.699951,2431.77002,2431.77002,4027340000,1.119,17995.15,147578,1.23644,7250
42894,2434.27002,2439.27002,2427.939941,2433.790039,2433.790039,3728860000,1.1217,17995.15,147578,1.22811,7250
42893,2432.030029,2435.280029,2424.75,2433.139893,2433.139893,3572300000,1.1236,17995.15,147578,1.221,7250
42892,2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3357840000,1.1266,17995.15,147578,1.219,7250
42891,2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2912600000,1.125,17995.15,147578,1.21956,7250
42888,2431.280029,2440.22998,2427.709961,2439.070068,2439.070068,3461680000,1.127,17995.15,147578,1.2225,7250
42887,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3857140000,1.1214,17995.15,147578,1.21806,7250
42886,2415.629883,2415.98999,2403.590088,2411.800049,2411.800049,4516110000,1.1236,17995.15,146937,1.21,6572
42885,2411.669922,2415.26001,2409.429932,2412.909912,2412.909912,3203160000,1.1183,17995.15,146937,1.20178,6572
42881,2414.5,2416.679932,2412.199951,2415.820068,2415.820068,2805040000,1.117,17995.15,146937,1.20178,6572
42880,2409.540039,2418.709961,2408.01001,2415.070068,2415.070068,3535390000,1.1218,17995.15,146937,1.20039,6572
42879,2401.409912,2405.580078,2397.98999,2404.389893,2404.389893,3389900000,1.1175,17995.15,146937,1.19761,6572
42878,2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3213570000,1.1198,17995.15,146937,1.18867,6572
42877,2387.209961,2395.459961,2386.919922,2394.02002,2394.02002,3172830000,1.1236,17995.15,146937,1.192,6572
42874,2371.370117,2389.060059,2370.429932,2381.72998,2381.72998,3825160000,1.119,17995.15,146937,1.18644,6572
42873,2354.689941,2375.73999,2352.719971,2365.719971,2365.719971,4319420000,1.113,17995.15,146937,1.17172,6572
42872,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4163000000,1.1134,17995.15,146937,1.17839,6572
42871,2404.550049,2405.77002,2396.050049,2400.669922,2400.669922,3420790000,1.1072,17995.15,146937,1.18117,6572
42870,2393.97998,2404.050049,2393.939941,2402.320068,2402.320068,3473600000,1.0979,17995.15,146937,1.17944,6572
42867,2392.439941,2392.439941,2387.189941,2390.899902,2390.899902,3305630000,1.0926,17995.15,146937,1.17956,6572
42866,2394.840088,2395.719971,2381.73999,2394.439941,2394.439941,3727420000,1.0869,17995.15,146937,1.18178,6572
42865,2396.790039,2399.73999,2392.790039,2399.629883,2399.629883,3643530000,1.0873,17995.15,146937,1.18094,6572
42864,2401.580078,2403.870117,2392.439941,2396.919922,2396.919922,3653590000,1.0875,17995.15,146937,1.182,6572
42863,2399.939941,2401.360107,2393.919922,2399.379883,2399.379883,3429440000,1.0928,17995.15,146937,1.18456,6572
42860,2392.370117,2399.290039,2389.379883,2399.290039,2399.290039,3540140000,1.0996,17995.15,146937,1.18039,6572
42859,2389.790039,2391.429932,2380.350098,2389.52002,2389.52002,4362540000,1.0967,17995.15,146937,1.17928,6572
42858,2386.5,2389.820068,2379.75,2388.129883,2388.129883,3893990000,1.092,17995.15,146937,1.17122,6572
42857,2391.050049,2392.929932,2385.820068,2391.169922,2391.169922,3813680000,1.091,17995.15,146937,1.17372,6572
42856,2388.5,2394.48999,2384.830078,2388.330078,2388.330078,3199240000,1.0912,17995.15,146937,1.17233,6572
42853,2393.679932,2393.679932,2382.360107,2384.199951,2384.199951,3718270000,1.0895,17995.15,146101,1.17233,6555
42852,2389.699951,2392.100098,2382.679932,2388.77002,2388.77002,4098460000,1.0864,17995.15,146101,1.16956,6555
42851,2388.97998,2398.159912,2386.780029,2387.449951,2387.449951,4105920000,1.0872,17995.15,146101,1.17178,6555
42850,2381.51001,2392.47998,2381.149902,2388.610107,2388.610107,3995240000,1.0941,17995.15,146101,1.17039,6555
42849,2370.330078,2376.97998,2369.189941,2374.149902,2374.149902,3690650000,1.0846,17995.15,146101,1.1665,6555
42846,2354.73999,2356.179932,2344.51001,2348.689941,2348.689941,3503360000,1.0694,17995.15,146101,1.15622,6555
42845,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3647420000,1.0758,17995.15,146101,1.15317,6555
42844,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3519900000,1.0707,17995.15,146101,1.15567,6555
42843,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3269840000,1.0706,17995.15,146101,1.15622,6555
42842,2332.620117,2349.139893,2332.51001,2349.01001,2349.01001,2824710000,1.066,17995.15,146101,1.15844,6555
42838,2341.97998,2348.26001,2328.949951,2328.949951,2328.949951,3143890000,1.063,17995.15,146101,1.15844,6555
42837,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3196950000,1.0611,17995.15,146101,1.15844,6555
42836,2353.919922,2355.219971,2337.25,2353.780029,2353.780029,3117420000,1.0614,17995.15,146101,1.15511,6555
42835,2357.159912,2366.370117,2351.5,2357.159912,2357.159912,2785410000,1.0606,17995.15,146101,1.15761,6555
42832,2356.590088,2363.76001,2350.73999,2355.540039,2355.540039,3053150000,1.0616,17995.15,146101,1.15761,6555
42831,2353.790039,2364.159912,2348.899902,2357.48999,2357.48999,3201920000,1.0651,17995.15,146101,1.15539,6555
42830,2366.590088,2378.360107,2350.52002,2352.949951,2352.949951,3770520000,1.0661,17995.15,146101,1.15039,6555
42829,2354.76001,2360.530029,2350.719971,2360.159912,2360.159912,3206240000,1.0664,17995.15,146101,1.14983,6555
42828,2362.340088,2365.870117,2344.72998,2358.840088,2358.840088,3416400000,1.0655,17995.15,146101,1.14983,6555
42825,2364.820068,2370.350098,2362.600098,2362.719971,2362.719971,3354110000,1.0698,17863.023,145078,1.14956,7284
42824,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3158420000,1.0726,17863.023,145078,1.14761,7284
42823,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3106940000,1.0756,17863.023,145078,1.14678,7284
42822,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3367780000,1.0852,17863.023,145078,1.15222,7284
42821,2329.110107,2344.899902,2322.25,2341.590088,2341.590088,3240230000,1.0882,17863.023,145078,1.15189,7284
42818,2350.419922,2356.219971,2335.73999,2343.97998,2343.97998,2975130000,1.0806,17863.023,145078,1.15128,7284
42817,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3260600000,1.0787,17863.023,145078,1.15289,7284
42816,2343,2351.810059,2336.449951,2348.449951,2348.449951,3572730000,1.08,17863.023,145078,1.15678,7284
42815,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4265590000,1.081,17863.023,145078,1.15622,7284
42814,2378.23999,2379.550049,2369.659912,2373.469971,2373.469971,3054930000,1.0754,17863.023,145078,1.15622,7284
42811,2383.709961,2385.709961,2377.639893,2378.25,2378.25,5178040000,1.0742,17863.023,145078,1.15178,7284
42810,2387.709961,2388.100098,2377.179932,2381.379883,2381.379883,3365660000,1.0738,17863.023,145078,1.15178,7284
42809,2370.340088,2390.01001,2368.939941,2385.26001,2385.26001,3906840000,1.063,17863.023,145078,1.14817,7284
42808,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3172630000,1.0645,17863.023,145078,1.13733,7284
42807,2371.560059,2374.419922,2368.52002,2373.469971,2373.469971,3133900000,1.067,17863.023,145078,1.13122,7284
42804,2372.52002,2376.860107,2363.040039,2372.600098,2372.600098,3432950000,1.0667,17863.023,145078,1.12122,7284
42803,2363.48999,2369.080078,2354.540039,2364.870117,2364.870117,3716340000,1.0586,17863.023,145078,1.11956,7284
42802,2369.810059,2373.090088,2361.01001,2362.97998,2362.97998,3812100000,1.0547,17863.023,145078,1.109,7284
42801,2370.73999,2375.120117,2365.51001,2368.389893,2368.389893,3518390000,1.0582,17863.023,145078,1.10622,7284
42800,2375.22998,2378.800049,2367.97998,2375.310059,2375.310059,3232700000,1.0586,17863.023,145078,1.10622,7284
42797,2380.919922,2383.889893,2375.389893,2383.120117,2383.120117,3555260000,1.0552,17863.023,145078,1.10167,7284
42796,2394.75,2394.75,2380.169922,2381.919922,2381.919922,3821320000,1.0514,17863.023,145078,1.1,7284
42795,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4345180000,1.0564,17863.023,145078,1.09278,7284
42794,2366.080078,2367.790039,2358.959961,2363.639893,2363.639893,4210140000,1.0618,17863.023,144423,1.064,7887
42793,2365.22998,2371.540039,2361.870117,2369.75,2369.75,3582610000,1.0624,17863.023,144423,1.05456,7887
42790,2355.72998,2367.340088,2352.870117,2367.340088,2367.340088,3831570000,1.058,17863.023,144423,1.054,7887
42789,2367.5,2368.26001,2355.090088,2363.810059,2363.810059,4015260000,1.0586,17863.023,144423,1.05233,7887
42788,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3468670000,1.0555,17863.023,144423,1.054,7887
42787,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3579780000,1.0551,17863.023,144423,1.05344,7887
42783,2343.01001,2351.159912,2339.580078,2351.159912,2351.159912,3513060000,1.0614,17863.023,144423,1.05233,7887
42782,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3672370000,1.066,17863.023,144423,1.0565,7887
42781,2335.580078,2351.300049,2334.810059,2349.25,2349.25,3775590000,1.0597,17863.023,144423,1.04178,7887
42780,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3520910000,1.0577,17863.023,144423,1.03733,7887
