Date,Open,High,Low,Close,Adj Close,Volume,USD to EUR,GDP,NonFarm Payroll,3 month Libor,Unemployment,MILKBFP3,LC1,O 1,LH1,KC1,C1,BCOMXAL,VIX,DJUS,DJUSRE,DJUSCL,DL1,NG1,CO1,S1
12/6/1995,617.679993,621.109985,616.690002,620.179993,620.179993,417780000,#N/A,10737.478,119130,5.8125,6872,14.94,72.725,167.75,57.25,106,310.5,#N/A N/A,16.45,164.39,146.68,92.63,#N/A N/A,1.828,22.96,791.25
12/5/1995,613.679993,618.47998,613.140015,617.679993,617.679993,437360000,#N/A,10737.478,119130,5.8125,6872,14.94,71.6,166.75,57.25,104.55,313.25,#N/A N/A,16.46,164.39,146.68,93.65,#N/A N/A,1.873,22.26,798.75
12/4/1995,606.97998,613.830017,606.840027,613.679993,613.679993,405480000,#N/A,10737.478,119130,5.8125,6872,14.94,71.95,167,57.25,103.6,314.25,#N/A N/A,15.65,164.62,147.07,93.37,#N/A N/A,1.965,21.99,795.25
12/1/1995,605.369995,608.109985,605.369995,606.97998,606.97998,393310000,#N/A,10737.478,119130,5.82813,6872,14.94,72.5,166,56.2,103.6,313.5,#N/A N/A,16.03,163.78,146.68,93.6,#N/A N/A,2.063,21.91,789.25
11/30/1995,607.640015,608.690002,605.369995,605.369995,605.369995,440050000,#N/A,10737.478,119132,5.875,7024,14.94,72.825,167.75,55.6,104.4,315.5,#N/A N/A,15.86,163.43,146.83,92.87,#N/A N/A,1.968,22.31,794
11/29/1995,606.450012,607.659973,605.469971,607.640015,607.640015,398280000,#N/A,10737.478,119132,5.875,7024,14.94,73,163,54.6,105.85,314.5,#N/A N/A,15.74,163.72,147.07,93.15,#N/A N/A,1.934,21.71,796
11/28/1995,601.320007,606.450012,599.02002,606.450012,606.450012,408860000,#N/A,10737.478,119132,5.875,7024,14.94,72.95,165.5,54.7,105.35,314.5,#N/A N/A,15.43,163.94,147.17,91.17,#N/A N/A,1.973,21.6,793
11/27/1995,599.969971,603.349976,599.969971,601.320007,601.320007,359130000,#N/A,10737.478,119132,5.87109,7024,14.94,73.275,169.5,55.55,104.7,321.5,#N/A N/A,15.2,163.12,147.08,90,#N/A N/A,1.864,24.12,802
11/24/1995,598.400024,600.23999,598.400024,599.969971,599.969971,125870000,#N/A,10737.478,119132,5.86719,7024,14.94,73.175,177,55.55,105.2,330,#N/A N/A,15.97,160.95,146.56,93.25,#N/A N/A,1.813,23.87,814.5
11/22/1995,600.23999,600.710022,598.400024,598.400024,598.400024,404980000,#N/A,10737.478,119132,5.86719,7024,14.94,72.725,177,54.95,106.9,326.75,#N/A N/A,16.06,160,146.05,91.49,#N/A N/A,1.806,23.58,805
11/21/1995,596.849976,600.280029,595.419983,600.23999,600.23999,408320000,#N/A,10737.478,119132,5.86719,7024,14.94,72.325,186.75,54.375,111.3,334.25,#N/A N/A,16.25,159.32,146.04,91.21,#N/A N/A,1.791,22.88,807
11/20/1995,600.070007,600.400024,596.169983,596.849976,596.849976,333150000,#N/A,10737.478,119132,5.86328,7024,14.94,72,182.25,53.8,111.2,330.75,#N/A N/A,16.36,159.2,145.87,90.23,#N/A N/A,1.898,22.61,793.75
11/17/1995,597.340027,600.140015,597.299988,600.070007,600.070007,437200000,#N/A,10737.478,119132,5.875,7024,14.94,72.175,183.25,53.8,112.9,332.5,#N/A N/A,17.1,157.58,145.17,90.21,#N/A N/A,1.863,22.54,800
11/16/1995,593.960022,597.909973,593.52002,597.340027,597.340027,423280000,#N/A,10737.478,119132,5.875,7024,14.94,71.35,183.75,53.7,111.6,334.75,#N/A N/A,20.51,155.98,144.39,88.2,#N/A N/A,1.809,22.16,795.75
11/15/1995,589.289978,593.969971,588.359985,593.960022,593.960022,376100000,#N/A,10737.478,119132,5.875,7024,14.94,71.725,181.5,52.6,112.8,333.5,#N/A N/A,18.64,157.52,144.95,89.87,#N/A N/A,1.764,22.11,780.25
11/14/1995,592.299988,592.299988,588.97998,589.289978,589.289978,354420000,#N/A,10737.478,119132,5.875,7024,14.94,71.725,184.25,52.475,113.3,341.5,#N/A N/A,18.47,157.32,144.79,89.42,#N/A N/A,1.821,22.21,795.5
11/13/1995,592.719971,593.719971,590.580017,592.299988,592.299988,295840000,#N/A,10737.478,119132,5.875,7024,14.94,72.225,190.75,52.375,128.35,370.5,#N/A N/A,17.01,156.93,144.99,89.24,#N/A N/A,1.859,21.99,814.5
11/10/1995,593.26001,593.26001,590.390015,592.719971,592.719971,298690000,#N/A,10737.478,119132,5.875,7024,14.49,72.225,190.75,52.375,128.35,370.5,#N/A N/A,17.01,156.93,144.99,89.24,#N/A N/A,1.859,20.78,814.5
11/9/1995,591.710022,593.900024,590.890015,593.26001,593.26001,380760000,#N/A,10737.478,119132,5.875,7024,14.49,71.875,190.25,52.5,128.1,370.5,#N/A N/A,16.22,158.02,145.03,87.8,#N/A N/A,1.907,20.75,819.25
11/8/1995,586.320007,591.710022,586.320007,591.710022,591.710022,359780000,#N/A,10737.478,119132,5.875,7024,14.49,71.5,188.5,53.2,127.3,367.75,#N/A N/A,15.1,159.65,144.84,87.28,#N/A N/A,1.853,20.27,817
11/7/1995,588.460022,588.460022,584.23999,586.320007,586.320007,364680000,#N/A,10737.478,119132,5.875,7024,14.49,71.725,196,53.85,131.1,369.75,#N/A N/A,15.11,159.72,144.51,85.63,#N/A N/A,1.853,20.03,824
11/6/1995,590.570007,590.640015,588.309998,588.460022,588.460022,309100000,#N/A,10737.478,119132,5.875,7024,14.49,71.175,197,54.6,136.45,369.5,#N/A N/A,15.38,159.05,144.12,86.58,#N/A N/A,1.853,20.41,817
11/3/1995,589.719971,590.570007,588.650024,590.570007,590.570007,348500000,#N/A,10737.478,119132,5.875,7024,14.49,71,198.75,54.35,132.25,365.5,#N/A N/A,14.18,159.63,144.47,86.78,#N/A N/A,1.95,20.41,803.25
11/2/1995,584.219971,589.719971,584.219971,589.719971,589.719971,397070000,#N/A,10737.478,119132,5.90625,7024,14.49,71.175,195.5,53.65,131.1,367.5,#N/A N/A,13.71,160.28,144.46,84.35,#N/A N/A,1.921,20.72,808.75
11/1/1995,581.5,584.23999,581.039978,584.219971,584.219971,378090000,#N/A,10737.478,119132,5.9375,7024,14.49,71.125,197,53.45,125.05,366.25,#N/A N/A,14.52,158.86,143.69,82.49,#N/A N/A,2.03,20.2,800.25
10/31/1995,583.25,586.710022,581.5,581.5,581.5,377390000,#N/A,10737.478,118893,5.9375,6884,14.49,71.275,195.75,53.55,122.5,362.25,#N/A N/A,14.73,159.04,143.99,83.33,#N/A N/A,2.053,20.47,794.75
10/30/1995,579.700012,583.789978,579.700012,583.25,583.25,319160000,#N/A,10737.478,118893,5.9375,6884,14.49,71.375,196,55.125,120.65,364,#N/A N/A,15.27,159.28,143.78,84.37,#N/A N/A,2.187,20.85,787
10/27/1995,576.719971,579.710022,573.210022,579.700012,579.700012,379230000,#N/A,10737.478,118893,5.9375,6884,14.49,71.45,190,55.2,120.85,367.5,#N/A N/A,14.81,159.08,143.49,84.09,#N/A N/A,2.14,20.53,793.5
10/26/1995,582.469971,582.630005,572.530029,576.719971,576.719971,464270000,#N/A,10737.478,118893,5.9375,6884,14.49,70.025,197,54.5,121.15,375.5,#N/A N/A,15.46,158.35,143.42,84.81,#N/A N/A,2.04,20.57,800.25
10/25/1995,586.539978,587.190002,581.409973,582.469971,582.469971,433620000,#N/A,10737.478,118893,5.9375,6884,14.49,69.675,198.25,55.35,121.3,377.75,#N/A N/A,15.96,158.29,142.97,85.13,#N/A N/A,2.086,20.68,806.5
10/24/1995,585.059998,587.309998,584.75,586.539978,586.539978,415540000,#N/A,10737.478,118893,5.9375,6884,14.49,69.975,198.25,56.35,123.15,373,#N/A N/A,16.41,157.69,141.68,83.67,#N/A N/A,2.056,20.73,795.25
10/23/1995,587.460022,587.460022,583.72998,585.059998,585.059998,330750000,#N/A,10737.478,118893,5.9375,6884,14.49,70,207.75,56.7,116.15,375,#N/A N/A,15.57,158.98,141.22,84.51,#N/A N/A,2.074,20.66,800.75
10/20/1995,590.650024,590.659973,586.780029,587.460022,587.460022,389360000,#N/A,10737.478,118893,5.9375,6884,14.49,70.4,197.75,56.45,115.1,363,#N/A N/A,15.77,158.02,141.21,86.84,#N/A N/A,2.103,19.93,777.25
10/19/1995,587.440002,590.659973,586.340027,590.650024,590.650024,406620000,#N/A,10737.478,118893,5.9375,6884,14.49,70.6,195.5,56.525,116.1,353,#N/A N/A,16.04,158.59,140.98,86.94,#N/A N/A,2.068,19.97,767.75
10/18/1995,586.780029,589.77002,586.27002,587.440002,587.440002,411270000,#N/A,10737.478,118893,5.9375,6884,14.49,70.05,188.25,56.5,109.3,344.75,#N/A N/A,16.24,158.82,141.12,86.04,#N/A N/A,2.091,19.76,753
10/17/1995,583.030029,586.780029,581.900024,586.780029,586.780029,356380000,#N/A,10737.478,118893,5.9375,6884,14.49,70.55,183,56.7,109.2,346,#N/A N/A,16.93,158.24,140.92,83.05,#N/A N/A,2.124,19.62,751.75
10/16/1995,584.5,584.859985,582.630005,583.030029,583.030029,300750000,#N/A,10737.478,118893,5.9375,6884,14.49,69.6,184.5,55.55,107.9,348.25,#N/A N/A,17.36,157.7,140.73,83.71,#N/A N/A,2.215,19.63,748
10/13/1995,583.099976,587.390015,583.099976,584.5,584.5,374680000,#N/A,10737.478,118893,5.9375,6884,14.49,69.85,191.5,55,107.5,358.25,#N/A N/A,16.19,158.19,140.97,84.47,#N/A N/A,2.315,19.59,751.75
10/12/1995,579.460022,583.119995,579.460022,583.099976,583.099976,344060000,#N/A,10737.478,118893,5.9375,6884,14.49,69.375,198.5,54.425,106.7,360.5,#N/A N/A,18.76,155.3,139.51,84.21,#N/A N/A,2.276,19.4,760.25
10/11/1995,577.52002,579.52002,577.080017,579.460022,579.460022,340740000,#N/A,10737.478,118893,5.9375,6884,14.49,65.275,192.25,58.65,106.4,354.25,#N/A N/A,19.46,152.82,138.19,85.92,#N/A N/A,2.163,18.9,765.75
10/10/1995,578.369995,578.369995,571.549988,577.52002,577.52002,412710000,#N/A,10737.478,118893,5.9375,6884,13.92,64.675,189,59.5,105.25,357.75,#N/A N/A,20.53,151.75,137,86.5,#N/A N/A,2.144,18.77,762.25
10/9/1995,582.48999,582.48999,576.349976,578.369995,578.369995,275320000,#N/A,10737.478,118893,5.9375,6884,13.92,65.4,194,59.9,105.4,359.25,#N/A N/A,20.09,150.88,137.08,86.5,#N/A N/A,2.046,18.89,769.25
10/6/1995,582.630005,584.539978,582.099976,582.48999,582.48999,313680000,#N/A,10737.478,118893,5.9375,6884,13.92,65.375,189.5,60.025,104.05,350,#N/A N/A,17.45,152.09,136.66,83.81,#N/A N/A,2.192,18.72,763.25
10/5/1995,581.469971,582.630005,579.580017,582.630005,582.630005,367480000,#N/A,10737.478,118893,5.9375,6884,13.92,66.225,191.75,58.9,102.95,351,#N/A N/A,19.39,150.72,135.75,81.25,#N/A N/A,2.322,19.22,771
10/4/1995,582.340027,582.340027,579.909973,581.469971,581.469971,339380000,#N/A,10737.478,118893,5.9375,6884,13.92,65.75,195,57.85,104.1,358,#N/A N/A,21.44,149.39,134.6,79.02,#N/A N/A,2.359,19.07,767.75
10/3/1995,581.719971,582.340027,578.47998,582.340027,582.340027,385940000,#N/A,10737.478,118893,5.9375,6884,13.92,65.925,202.25,57.2,104.3,361.5,#N/A N/A,21.55,149.57,135.98,80.2,#N/A N/A,2.39,19.41,777.75
10/2/1995,584.409973,585.049988,580.539978,581.719971,581.719971,304990000,#N/A,10737.478,118893,5.9375,6884,13.92,66.275,201.25,57.725,104.05,355.75,#N/A N/A,20.41,151.63,135.9,80.52,#N/A N/A,2.181,19.17,767.75
9/29/1995,585.869995,587.609985,584,584.409973,584.409973,335250000,#N/A,10665.06,118292,5.95313,7167,13.92,66.825,202.75,57.95,108.7,367.75,#N/A N/A,17.26,152.87,136.49,83.01,#N/A N/A,2.359,19.22,774
9/28/1995,581.039978,585.880005,580.690002,585.869995,585.869995,367720000,#N/A,10665.06,118292,5.9375,7167,13.92,66.95,206.25,56.9,109.95,372.5,#N/A N/A,17.93,154.08,136.86,83.47,#N/A N/A,2.43,19.43,777
9/27/1995,581.409973,581.419983,574.679993,581.039978,581.039978,411300000,#N/A,10665.06,118292,5.875,7167,13.92,67.9,209.5,58.3,106.9,386.5,#N/A N/A,19.22,151.67,135.07,82.39,#N/A N/A,2.638,19.4,804.5
9/26/1995,581.809998,584.659973,580.650024,581.409973,581.409973,363630000,#N/A,10665.06,118292,5.87109,7167,13.92,67.925,213.5,58,102.95,404.5,#N/A N/A,20.1,149.85,134.28,81.46,#N/A N/A,2.76,20.46,820.5
9/25/1995,581.72998,582.140015,579.5,581.809998,581.809998,273120000,#N/A,10665.06,118292,5.86719,7167,13.92,67.725,223.25,58.35,106.4,416.5,#N/A N/A,20.11,150.42,135.03,82.89,#N/A N/A,2.765,20.45,838
9/22/1995,583,583,578.25,581.72998,581.72998,370790000,#N/A,10665.06,118292,5.83594,7167,13.92,67.9,230.75,57.5,111.95,428.5,#N/A N/A,17.09,154.41,135.66,86.62,#N/A N/A,2.761,20.01,838.25
9/21/1995,586.77002,586.789978,580.909973,583,583,367100000,#N/A,10665.06,118292,5.8125,7167,13.92,66.9,235.5,56.2,116.2,421.25,#N/A N/A,17.81,154.41,135.64,86.62,#N/A N/A,2.696,20.04,822
9/20/1995,584.200012,586.77002,584.179993,586.77002,586.77002,400050000,#N/A,10665.06,118292,5.8125,7167,13.92,67.65,228.5,55.7,116.05,409.25,#N/A N/A,15.51,157.14,137.16,89.37,#N/A N/A,2.777,19.64,792
9/19/1995,582.780029,584.23999,580.75,584.200012,584.200012,371170000,#N/A,10665.06,118292,5.8125,7167,13.92,67.075,227.75,55.65,114.25,406.75,#N/A N/A,15.49,157.19,137.85,89.83,#N/A N/A,2.739,19.53,776.25
9/18/1995,583.349976,583.369995,579.359985,582.77002,582.77002,326090000,#N/A,10665.06,118292,5.8125,7167,13.92,66.825,219,56.5,118.45,402,#N/A N/A,16.42,156.64,137.22,88.62,#N/A N/A,2.827,19.35,762
9/15/1995,583.609985,585.070007,581.789978,583.349976,583.349976,459370000,#N/A,10665.06,118292,5.8125,7167,13.92,67.225,219.25,56.65,116.5,402.5,#N/A N/A,16.09,157.98,138.27,87.58,#N/A N/A,2.841,19.74,760
9/14/1995,578.77002,583.98999,578.77002,583.609985,583.609985,382880000,#N/A,10665.06,118292,5.87109,7167,13.92,66.975,223.75,55.3,116.5,409.5,#N/A N/A,14.21,161.32,139.46,90.01,#N/A N/A,2.841,19.52,777.25
9/13/1995,576.51001,579.719971,575.469971,578.77002,578.77002,384380000,#N/A,10665.06,118292,5.875,7167,13.92,66.975,223.75,55.3,116.5,409.5,#N/A N/A,14.21,161.32,139.46,90.01,#N/A N/A,2.841,19.31,777.25
9/12/1995,573.909973,576.51001,573.109985,576.51001,576.51001,344540000,#N/A,10665.06,118292,5.875,7167,13.92,66.3,215.5,54.525,117.85,405.5,#N/A N/A,14.19,161.78,139.36,90.95,#N/A N/A,2.81,19.05,771.25
9/11/1995,572.679993,575.150024,572.679993,573.909973,573.909973,296840000,#N/A,10665.06,118292,5.875,7167,13.92,65.725,216.75,53.025,120.75,415.75,#N/A N/A,13.78,162.29,138.62,91.71,#N/A N/A,2.76,19.47,781.25
9/8/1995,570.289978,572.679993,569.27002,572.679993,572.679993,317940000,#N/A,10665.06,118292,5.875,7167,13.77,65.825,255.5,55.125,126.95,516.25,#N/A N/A,13.68,161.06,138.56,97.57,#N/A N/A,2.911,18.91,775.5
9/7/1995,570.169983,571.109985,569.22998,570.289978,570.289978,321720000,#N/A,10665.06,118292,5.875,7167,13.77,64.975,255.5,55.65,124.5,481.5,#N/A N/A,14.19,160.2,137.37,93.21,#N/A N/A,2.787,18.87,757.5
9/6/1995,569.169983,570.530029,569,570.169983,570.169983,369540000,#N/A,10665.06,118292,5.875,7167,13.77,65.275,255.5,55.925,123.2,477.25,#N/A N/A,15.23,159.19,137.9,92.19,#N/A N/A,2.687,18.71,766.25
9/5/1995,563.859985,569.200012,563.840027,569.169983,569.169983,332670000,#N/A,10665.06,118292,5.875,7167,13.77,64.2,255.5,55.775,122.7,470.5,#N/A N/A,15.43,160.37,138.01,89.91,#N/A N/A,2.667,18.09,775
9/1/1995,561.880005,564.619995,561.01001,563.840027,563.840027,256730000,#N/A,10665.06,118292,5.875,7167,13.77,64.525,255.5,56.325,122.95,466.25,#N/A N/A,15.91,160.66,137.97,88.7,#N/A N/A,2.646,18.1,777.75
8/31/1995,561.090027,562.359985,560.48999,561.880005,561.880005,300920000,#N/A,10665.06,117377,5.88281,7457,13.77,65.275,255.5,55.25,119.7,470,#N/A N/A,15.8,160.08,137.48,85.2,#N/A N/A,2.64,18.06,791.75
8/30/1995,560,561.52002,559.48999,560.919983,560.919983,329840000,#N/A,10665.06,117377,5.875,7457,13.77,65.2,255.5,54.9,121.45,474,#N/A N/A,16.97,159.11,137.38,84.63,#N/A N/A,2.617,18.08,780
8/29/1995,559.049988,560.01001,555.710022,560,560,311290000,#N/A,10665.06,117377,5.875,7457,13.77,65.15,255.5,54.25,121.9,473.5,#N/A N/A,17.54,159.39,137.87,87.58,#N/A N/A,2.631,18,783
8/28/1995,560.099976,562.219971,557.98999,559.049988,559.049988,267860000,#N/A,10665.06,117377,.,7457,13.77,65.175,255.5,55.25,122.7,471.5,#N/A N/A,17.45,159.46,138.55,86.7,#N/A N/A,2.61,18.2,791
8/25/1995,557.460022,561.309998,557.460022,560.099976,560.099976,255990000,#N/A,10665.06,117377,5.89844,7457,13.77,65.975,255.5,56.7,120.7,459.5,#N/A N/A,17.46,160.56,138.88,93.21,#N/A N/A,2.536,18.65,773
8/24/1995,557.140015,558.630005,555.200012,557.460022,557.460022,299200000,#N/A,10665.06,117377,5.9375,7457,13.77,66.325,255.5,57.8,117.95,464.75,#N/A N/A,18.64,160.77,138.86,93.21,#N/A N/A,2.509,17.85,769.75
8/23/1995,559.52002,560,557.080017,557.140015,557.140015,291890000,#N/A,10665.06,117377,5.9375,7457,13.77,65.75,255.5,56.9,116.9,476.75,#N/A N/A,17.12,161.44,137.93,93.95,#N/A N/A,2.494,18.01,769
8/22/1995,558.109985,559.52002,555.869995,559.52002,559.52002,290890000,#N/A,10665.06,117377,5.9375,7457,13.77,66.1,255.5,57.5,118.8,477.5,#N/A N/A,17,161.8,138.1,94.78,#N/A N/A,2.434,18.06,771.5
8/21/1995,559.210022,563.340027,557.890015,558.109985,558.109985,303200000,#N/A,10665.06,117377,5.9375,7457,13.77,66.675,255.5,58.325,117.3,471,#N/A N/A,16.68,162.03,138.08,91.25,#N/A N/A,2.427,18.03,775.25
8/18/1995,559.039978,561.23999,558.340027,559.210022,559.210022,320490000,#N/A,10665.06,117377,5.9375,7457,13.77,66.05,255.5,59.35,117.75,471,#N/A N/A,16.78,162.22,137.96,90.23,#N/A N/A,2.39,18.28,791
8/17/1995,559.969971,559.969971,557.419983,559.039978,559.039978,354460000,#N/A,10665.06,117377,5.9375,7457,13.77,65.375,255.5,58.7,115.35,459,#N/A N/A,16.1,162.4,136.74,87.2,#N/A N/A,2.395,18.28,775.5
8/16/1995,558.570007,559.97998,557.369995,559.969971,559.969971,390170000,#N/A,10665.06,117377,5.94141,7457,13.77,65.375,255.5,58.8,113.05,447,#N/A N/A,16.84,162.59,137.53,87.92,#N/A N/A,2.362,18.04,766
8/15/1995,559.73999,559.97998,555.219971,558.570007,558.570007,330070000,#N/A,10665.06,117377,5.9375,7457,13.77,65.1,255.5,59.35,113.85,435,#N/A N/A,16.04,163.84,137.95,87.88,#N/A N/A,2.379,17.86,765.5
8/14/1995,555.109985,559.73999,554.76001,559.73999,559.73999,264920000,#N/A,10665.06,117377,5.9375,7457,13.77,65.15,255.5,59.325,113.4,447.25,#N/A N/A,16.18,162.61,137.78,85.46,#N/A N/A,2.364,18.55,769.75
8/11/1995,557.450012,558.5,553.039978,555.109985,555.109985,267850000,#N/A,10665.06,117377,5.875,7457,13.77,65.225,255.5,58.85,112.55,465.25,#N/A N/A,16.86,161.44,137.33,83.97,#N/A N/A,2.406,17.92,765.5
8/10/1995,559.710022,560.630005,556.049988,557.450012,557.450012,306660000,#N/A,10665.06,117377,5.875,7457,13.77,61.675,255.5,61.95,116.1,477.25,#N/A N/A,16.07,161.8,137.65,84.25,#N/A N/A,2.406,17.8,788.25
8/9/1995,560.390015,561.590027,559.289978,559.710022,559.710022,303390000,#N/A,10665.06,117377,5.875,7457,13.09,60.5,255.5,61.9,115.85,472.75,#N/A N/A,16.02,162.23,137.1,77.02,#N/A N/A,2.396,17.89,786.5
8/8/1995,560.030029,561.530029,558.320007,560.390015,560.390015,306090000,#N/A,10665.06,117377,5.875,7457,13.09,60.825,255.5,61.35,117.3,466.5,#N/A N/A,17.15,161.3,137.23,74.77,#N/A N/A,2.442,18.63,775
8/7/1995,558.940002,561.23999,558.940002,560.030029,560.030029,277050000,#N/A,10665.06,117377,5.875,7457,13.09,60.575,255.5,62.9,116.85,478.5,#N/A N/A,16.92,162.35,137.21,73.49,#N/A N/A,2.418,18.94,801.5
8/4/1995,558.75,559.570007,557.909973,558.940002,558.940002,314740000,#N/A,10665.06,117377,5.875,7457,13.09,60.5,255.5,62.15,117.65,488.75,#N/A N/A,15.54,163.82,137.66,73.91,#N/A N/A,2.361,19.1,807.5
8/3/1995,558.799988,558.799988,554.099976,558.75,558.75,353110000,#N/A,10665.06,117377,5.875,7457,13.09,60.5,255.5,62.15,117.65,488.75,#N/A N/A,15.54,163.82,137.66,73.91,#N/A N/A,2.361,19.1,807.5
8/2/1995,559.640015,565.619995,557.869995,558.799988,558.799988,374330000,#N/A,10665.06,117377,5.875,7457,13.09,59.875,255.5,62.975,117.85,493.25,#N/A N/A,16.17,163.37,137.58,73.95,#N/A N/A,2.337,18.89,808
8/1/1995,562.059998,562.109985,556.669983,559.640015,559.640015,332210000,#N/A,10665.06,117377,5.875,7457,13.09,59.9,255.5,64.45,120.45,486.5,#N/A N/A,15.5,163.78,138.22,73.95,#N/A N/A,2.329,19.06,796.75
7/31/1995,562.929993,563.48999,560.059998,562.059998,562.059998,291950000,#N/A,10665.06,117113,5.875,7892,13.09,58.7,255.5,65.175,124.2,501.25,#N/A N/A,16,162.68,138.45,73.69,#N/A N/A,2.295,18.42,798.5
7/28/1995,565.219971,565.400024,562.039978,562.929993,562.929993,311590000,#N/A,10665.06,117113,5.875,7892,13.09,58.875,255.5,66.65,126,503,#N/A N/A,15.8,162.77,138.54,72.41,#N/A N/A,2.324,18.61,806
7/27/1995,561.609985,565.330017,561.609985,565.219971,565.219971,356570000,#N/A,10665.06,117113,5.91797,7892,13.09,59.175,255.5,66.15,128.65,504.5,#N/A N/A,15.13,161.78,138.05,71.95,#N/A N/A,2.284,17.54,818.75
7/26/1995,561.099976,563.780029,560.849976,561.609985,561.609985,393470000,#N/A,10665.06,117113,5.88281,7892,13.09,58.825,255.5,64.65,128.7,499.5,#N/A N/A,15.71,160.89,137.6,70.64,#N/A N/A,2.302,18.69,828.75
7/25/1995,556.630005,561.75,556.340027,561.099976,561.099976,373200000,#N/A,10665.06,117113,5.93359,7892,13.09,60.325,255.5,65.1,126.45,487.5,#N/A N/A,15.59,160.78,137.64,69.7,#N/A N/A,2.299,19.3,815.5
7/24/1995,553.619995,557.210022,553.619995,556.630005,556.630005,315300000,#N/A,10665.06,117113,5.9375,7892,13.09,60.45,255.5,64.35,126.65,487.25,#N/A N/A,14.9,160.83,137.79,69.9,#N/A N/A,2.273,19.35,818.75
7/21/1995,553.340027,554.72998,550.909973,553.619995,553.619995,431830000,#N/A,10665.06,117113,5.875,7892,13.09,59.875,255.5,64.25,126.05,492.25,#N/A N/A,15.16,159.71,137.56,70.82,#N/A N/A,2.286,19.33,813
7/20/1995,550.97998,554.429993,549.099976,553.539978,553.539978,383380000,#N/A,10665.06,117113,5.92188,7892,13.09,59.25,255.5,63.2,127.05,482.25,#N/A N/A,15.61,157.58,135.66,71.53,#N/A N/A,2.204,19.05,814
7/19/1995,556.580017,558.460022,542.51001,550.97998,550.97998,489850000,#N/A,10665.06,117113,5.875,7892,13.09,59.5,255.5,62.65,127,483.5,#N/A N/A,16.99,155.88,134.07,71.5,#N/A N/A,2.21,18.8,819.25
7/18/1995,562.549988,562.719971,556.859985,558.460022,558.460022,372230000,#N/A,10665.06,117113,5.875,7892,13.09,59.625,255.5,61.9,128.75,474.75,#N/A N/A,15.78,155.58,133.68,70.26,#N/A N/A,2.186,19.3,825.75
7/17/1995,560.340027,562.940002,559.450012,562.719971,562.719971,322540000,#N/A,10665.06,117113,5.875,7892,13.09,61.125,255.5,61.65,126.4,462.75,#N/A N/A,16.87,154.48,133.74,71.04,#N/A N/A,2.187,19.36,818.25
7/14/1995,561,561,556.409973,559.890015,559.890015,312930000,#N/A,10665.06,117113,5.8125,7892,13.09,60.8,255.5,60.85,125.2,454.75,#N/A N/A,16.92,155.17,134,71.76,#N/A N/A,2.148,19.17,812
7/13/1995,560.890015,562,559.070007,561,561,387500000,#N/A,10665.06,117113,5.8125,7892,13.09,60.7,255.5,60.35,127.55,453,#N/A N/A,16.7,155.43,134.11,71.76,#N/A N/A,2.131,19.17,816.5
7/12/1995,555.27002,561.559998,554.27002,560.890015,560.890015,416360000,#N/A,10665.06,117113,5.875,7892,13.09,59.75,255.5,59.85,127.3,458.25,#N/A N/A,18.62,155.68,133.39,70.54,#N/A N/A,2.19,18.79,809.5
7/11/1995,556.780029,557.190002,553.799988,554.780029,554.780029,376770000,#N/A,10665.06,117113,5.875,7892,13.09,58.25,255.5,60.4,127,466.25,#N/A N/A,16.07,158.26,134.67,71.69,#N/A N/A,2.229,18.8,817.5
7/10/1995,556.369995,558.47998,555.77002,557.190002,557.190002,409700000,#N/A,10665.06,117113,5.875,7892,13.09,57.35,255.5,59.8,125.1,462.5,#N/A N/A,15.83,157.98,134.3,70.08,#N/A N/A,2.224,19.02,787.25
7/7/1995,553.900024,556.570007,553.049988,556.369995,556.369995,466540000,#N/A,10665.06,117113,5.8125,7892,12.7,57.575,260.5,58.475,123.25,473.75,#N/A N/A,15.45,157.96,134.06,70.36,#N/A N/A,2.223,19.85,786.5
